X Dis,Y Dis,X Vel,Y Vel
603.9496246,786.7525695,-0.01440636,2.679630073
601.2699945,786.7669758,0.08559364,2.839630073
598.4303644,786.6813822,0.19257354,2.999508238
595.4308562,786.4888086,0.306524834,3.159021048
592.2718352,786.1822838,0.427430527,3.317925427
588.9539097,785.7548533,0.555265147,3.475979041
585.4779307,785.1995881,0.689994783,3.632940592
581.8449901,784.5095933,0.831577121,3.788570112
578.05642,783.6780162,0.9799615,3.942629257
574.1137907,782.6980547,1.135088971,4.094881596
570.0189091,781.5629657,1.29689237,4.2450929
565.7738162,780.2660734,1.465296399,4.393031424
561.3807848,778.800777,1.640217717,4.538468195
556.8423166,777.1605593,1.821565046,4.681177286
552.1611393,775.3389942,2.009239275,4.820936095
547.3402032,773.3297549,2.203133588,4.957525614
542.3826776,771.1266214,2.403133588,5.090730695
537.2919469,768.7234878,2.609117441,5.220340314
532.0716066,766.1143703,2.820956022,5.346147829
526.7254588,763.2934143,3.038513072,5.467951227
521.2575075,760.2549012,3.256070122,5.589754626
515.6677529,756.9988311,3.473627173,5.711558025
509.9561949,753.5252039,3.573627173,5.671558025
504.2846369,749.9515768,3.673627173,5.631558025
498.6530788,746.2779496,3.773627173,5.591558025
493.0615208,742.5043224,3.873627173,5.551558025
487.5099628,738.6306952,3.973627173,5.511558025
481.9984048,734.6570681,4.073627173,5.471558025
476.5268467,730.5834409,4.173627173,5.431558025
471.0952887,726.4098137,4.273627173,5.391558025
465.7037307,722.1361866,4.373627173,5.351558025
460.3521727,717.7625594,4.473627173,5.311558025
455.0406146,713.2889322,4.573627173,5.271558025
449.7690566,708.715305,4.673627173,5.231558025
444.5374986,704.0416779,4.773627173,5.191558025
439.3459406,699.2680507,4.873627173,5.151558025
434.1943825,694.3944235,4.973627173,5.111558025
429.0828245,689.4207963,5.073627173,5.071558025
424.0112665,684.3471692,5.173627173,5.031558025
418.9797085,679.173542,5.273627173,4.991558025
413.9881504,673.8999148,5.373627173,4.951558025
409.0365924,668.5262876,5.473627173,4.911558025
404.1250344,663.0526605,5.573627173,4.871558025
399.2534764,657.4790333,5.673627173,4.831558025
394.4219183,651.8054061,5.773627173,4.791558025
389.6303603,646.031779,5.873627173,4.751558025
384.8788023,640.1581518,5.973627173,4.711558025
380.1672443,634.1845246,6.073627173,4.671558025
375.4956862,628.1108974,6.173627173,4.631558025
370.8641282,621.9372703,6.273627173,4.591558025
366.2725702,615.6636431,6.373627173,4.551558025
361.7210122,609.2900159,6.473627173,4.511558025
357.2094541,602.8163887,6.573627173,4.471558025
352.7378961,596.2427616,6.573627173,4.471558025
348.2663381,589.6691344,6.573627173,4.471558025
343.7947801,583.0955072,6.573627173,4.471558025
339.323222,576.5218801,6.573627173,4.471558025
334.851664,569.9482529,6.573627173,4.471558025
330.380106,563.3746257,6.573627173,4.471558025
325.908548,556.8009985,6.573627173,4.471558025
321.4369899,550.2273714,6.573627173,4.471558025
316.9654319,543.6537442,6.573627173,4.471558025
312.4938739,537.080117,6.573627173,4.471558025
308.0223159,530.5064898,6.573627173,4.471558025
303.5507578,523.9328627,6.573627173,4.471558025
299.0791998,517.3592355,6.573627173,4.471558025
294.6076418,510.7856083,6.573627173,4.471558025
290.1360838,504.2119812,6.573627173,4.471558025
285.6645257,497.638354,6.573627173,4.471558025
281.1929677,491.0647268,6.573627173,4.471558025
276.7214097,484.4910996,6.573627173,4.471558025
272.2498517,477.9174725,6.573627173,4.471558025
267.7782936,471.3438453,6.573627173,4.471558025
263.3067356,464.7702181,6.573627173,4.471558025
258.8351776,458.1965909,6.573627173,4.471558025
254.3636196,451.6229638,6.573627173,4.471558025
249.8920615,445.0493366,6.573627173,4.471558025
245.4205035,438.4757094,6.573627173,4.471558025
240.9489455,431.9020823,6.573627173,4.471558025
236.4773875,425.3284551,6.573627173,4.471558025
232.0058294,418.7548279,6.573627173,4.471558025
227.5342714,412.1812007,6.573627173,4.471558025
223.0627134,405.6075736,6.573627173,4.471558025
218.5911554,399.0339464,6.573627173,4.471558025
214.1195973,392.4603192,6.573627173,4.471558025
209.6480393,385.886692,6.573627173,4.471558025
205.1764813,379.3130649,6.573627173,4.471558025
200.7049233,372.7394377,6.573627173,4.471558025
196.2333652,366.1658105,6.573627173,4.471558025
191.7618072,359.5921834,6.573627173,4.471558025
187.2902492,353.0185562,6.573627173,4.471558025
182.8186912,346.444929,6.573627173,4.471558025
178.3471331,339.8713018,6.573627173,4.471558025
173.8755751,333.2976747,6.573627173,4.471558025
169.4040171,326.7240475,6.573627173,4.471558025
164.9324591,320.1504203,6.573627173,4.471558025
160.460901,313.5767931,6.573627173,4.471558025
155.989343,307.003166,6.573627173,4.471558025
151.517785,300.4295388,6.573627173,4.471558025
147.046227,293.8559116,6.573627173,4.471558025
142.5746689,287.2822844,6.573627173,4.471558025
138.1031109,280.7086573,6.573627173,4.471558025
133.6315529,274.1350301,6.573627173,4.471558025
129.1599949,267.5614029,6.573627173,4.471558025
124.6884368,260.9877758,6.573627173,4.471558025
120.2168788,254.4141486,6.573627173,4.471558025
115.7453208,247.8405214,6.573627173,4.471558025
111.2737628,241.2668942,6.573627173,4.471558025
106.8022047,234.6932671,6.573627173,4.471558025
102.3306467,228.1196399,6.573627173,4.471558025
97.85908868,221.5460127,6.573627173,4.471558025
93.38753066,214.9723855,6.573627173,4.471558025
88.91597263,208.3987584,6.573627173,4.471558025
84.44441461,201.8251312,6.573627173,4.471558025
79.97285658,195.251504,6.573627173,4.471558025
75.50129856,188.6778769,6.573627173,4.471558025
71.02974053,182.1042497,6.573627173,4.471558025
66.55818251,175.5306225,6.573627173,4.471558025
62.08662448,168.9569953,6.573627173,4.471558025
57.61506646,162.3833682,6.573627173,4.471558025
53.14350843,155.809741,6.573627173,4.471558025
48.67195041,149.2361138,6.573627173,4.471558025
44.20039238,142.6624866,6.573627173,4.471558025
39.72883436,136.0888595,6.573627173,4.471558025
35.25727633,129.5152323,6.573627173,4.471558025
30.78571831,122.9416051,6.573627173,4.471558025
26.31416028,116.367978,6.573627173,4.471558025
21.84260226,109.7943508,6.573627173,4.471558025
17.37104423,103.2207236,6.573627173,4.471558025
12.89948621,96.64709644,6.573627173,4.471558025
8.42792818,90.07346926,6.573627173,4.471558025
3.956370155,83.49984209,6.573627173,4.471558025
-0.51518787,76.92621492,6.573627173,4.471558025
-4.986745895,70.35258774,6.573627173,4.471558025
-216.4776013,431.9,0,0
-216.4776013,431.9,-0.1,0.04
-216.5176013,432,-0.2,0
-216.5176013,432.2,-0.3,0.04
-216.5576013,432.5,-0.4,0
-216.5576013,432.9,-0.5,0.04
-216.5976013,433.4,-0.6,0
-216.5976013,434,-0.7,0.04
-216.6376013,434.7,-0.8,0
-216.6376013,435.5,-0.9,0.04
-216.6776013,436.4,-1,0
-216.6776013,437.4,-1.1,0.04
-216.7176013,438.5,-1.2,0
-216.7176013,439.7,-1.3,0.04
-216.7576013,441,-1.4,0
-216.7576013,442.4,-1.5,0.04
-216.7976013,443.9,-1.6,0
-216.7976013,445.5,-1.7,0.04
-216.8376013,447.2,-1.8,0
-216.8376013,449,-1.9,0.04
-216.8776013,450.9,-2,0
-216.8776013,452.9,-2.1,0.04
-216.9176013,455,-2.2,0
-216.9176013,457.2,-2.3,0.04
-216.9576013,459.5,-2.4,0
-216.9576013,461.9,-2.5,0.04
-216.9976013,464.4,-2.6,0
-216.9976013,467,-2.7,0.04
-217.0376013,469.7,-2.8,0
-217.0376013,472.5,-2.9,0.04
-217.0776013,475.4,-3,0
-217.0776013,478.4,-3.1,0.04
-217.1176013,481.5,-3.2,0
-217.1176013,484.7,-3.3,0.04
-217.1576013,488,-3.4,0
-217.1576013,491.4,-3.5,0.04
-217.1976013,494.9,-3.6,0
-217.1976013,498.5,-3.5,0.04
-217.2376013,502,-3.4,0
-217.2376013,505.4,-3.3,0.04
-217.2776013,508.7,-3.2,0
-217.2776013,511.9,-3.1,0.04
-217.3176013,515,-3,0
-217.3176013,518,-2.9,0.04
-217.3576013,520.9,-2.8,0
-217.3576013,523.7,-2.7,0.04
-217.3976013,526.4,-2.6,0
-217.3976013,529,-2.5,0.04
-217.4376013,531.5,-2.4,0
-217.4376013,533.9,-2.3,0.04
-217.4776013,536.2,-2.2,0
-217.4776013,538.4,-2.1,0.04
-217.5176013,540.5,-2,0
-217.5176013,542.5,-1.9,0.04
-217.5576013,544.4,-1.8,0
-217.5576013,546.2,-1.7,0.04
-217.5976013,547.9,-1.6,0
-217.5976013,549.5,-1.5,0.04
-217.6376013,551,-1.4,0
-217.6376013,552.4,-1.3,0.04
-217.6776013,553.7,-1.2,0
-217.6776013,554.9,-1.1,0.04
-217.7176013,556,-1,0
-217.7176013,557,-0.9,0.04
-217.7576013,557.9,-0.8,0
-217.7576013,558.7,-0.7,0.04
-217.7976013,559.4,-0.6,0
-217.7976013,560,-0.5,0.04
-217.8376013,560.5,-0.4,0
-217.8376013,560.9,-0.3,0.04
-217.8776013,561.2,-0.2,0
-217.8776013,561.4,-0.1,0.04
-217.9176013,561.5,1.53E-15,0
-217.9176013,561.5,-0.028557522,-0.113208889
-217.8043924,561.5285575,-0.051689817,-0.230811039
-217.5735814,561.5802473,-0.069246867,-0.352614438
-217.220967,561.6494942,-0.081085448,-0.478421953
-216.742545,561.7305797,-0.087069301,-0.608031572
-216.1345134,561.817649,-0.087069301,-0.741236653
-215.3932768,561.9047183,-0.080963614,-0.877826171
-214.5154506,561.9856819,-0.068637843,-1.017584981
-213.4978656,562.0543197,-0.049985172,-1.160294072
-212.3375715,562.1043049,-0.0313325,-1.303003164
-211.0345684,562.1356374,-0.012679829,-1.445712255
-209.5888561,562.1483172,0.005972843,-1.588421347
-208.0004348,562.1423444,0.024625514,-1.731130438
-206.2693043,562.1177189,0.124625514,-1.691130438
-204.5781739,561.9930933,0.224625514,-1.651130438
-202.9270435,561.7684678,0.324625514,-1.611130438
-201.315913,561.4438423,0.424625514,-1.571130438
-199.7447826,561.0192168,0.524625514,-1.531130438
-198.2136522,560.4945913,0.624625514,-1.491130438
-196.7225217,559.8699658,0.724625514,-1.451130438
-195.2713913,559.1453403,0.824625514,-1.411130438
-193.8602608,558.3207147,0.924625514,-1.371130438
-192.4891304,557.3960892,1.024625514,-1.331130438
-191.158,556.3714637,1.124625514,-1.291130438
-189.8668695,555.2468382,1.224625514,-1.251130438
-188.6157391,554.0222127,1.324625514,-1.211130438
-187.4046086,552.6975872,1.424625514,-1.171130438
-186.2334782,551.2729617,1.524625514,-1.131130438
-185.1023478,549.7483361,1.624625514,-1.091130438
-184.0112173,548.1237106,1.724625514,-1.051130438
-182.9600869,546.3990851,1.824625514,-1.011130438
-181.9489565,544.5744596,1.924625514,-0.971130438
-180.977826,542.6498341,2.024625514,-0.931130438
-180.0466956,540.6252086,2.124625514,-0.891130438
-179.1555651,538.5005831,2.224625514,-0.851130438
-178.3044347,536.2759575,2.324625514,-0.811130438
-177.4933043,533.951332,2.424625514,-0.771130438
-176.7221738,531.5267065,2.524625514,-0.731130438
-175.9910434,529.002081,2.624625514,-0.691130438
-175.299913,526.3774555,2.724625514,-0.651130438
-174.6487825,523.65283,2.824625514,-0.611130438
-174.0376521,520.8282045,2.924625514,-0.571130438
-173.4665216,517.903579,3.024625514,-0.531130438
-172.9353912,514.8789534,3.124625514,-0.491130438
-172.4442608,511.7543279,3.224625514,-0.451130438
-171.9931303,508.5297024,3.324625514,-0.411130438
-171.5819999,505.2050769,3.424625514,-0.371130438
-171.2108694,501.7804514,3.524625514,-0.331130438
-170.879739,498.2558259,3.624625514,-0.291130438
-170.5886086,494.6312004,3.649704195,-0.436567209
-170.1520414,490.9814962,3.681300167,-0.584505733
-169.5675356,487.300196,3.719496768,-0.734717037
-168.8328186,483.5806992,3.764369297,-0.886969376
-167.9458492,479.8163299,3.815984918,-1.041028521
-166.9048207,476.000345,3.874402579,-1.196658041
-165.7081627,472.1259424,3.939672944,-1.353619592
-164.3545431,468.1862695,4.011838324,-1.511673205
-162.8428699,464.1744312,4.090932631,-1.670577585
-161.1722923,460.0834985,4.176981336,-1.830090395
-159.3422019,455.9065172,4.270001437,-1.98996856
-157.3522333,451.6365158,4.370001437,-2.14996856
-155.2022648,447.2665143,4.476981336,-2.309846725
-152.892418,442.789533,4.590932631,-2.469359535
-150.4230585,438.1986004,4.711838324,-2.628263915
-147.7947946,433.486762,4.839672944,-2.786317528
-145.0084771,428.6470891,4.974402579,-2.943279079
-142.065198,423.6726865,5.115984918,-3.098908599
-138.9662894,418.5567016,5.264369297,-3.252967744
-135.7133216,413.2923323,5.419496768,-3.405220083
-132.3081015,407.8728355,5.581300167,-3.555431387
-128.7526702,402.2915354,5.749704195,-3.703369911
-125.0493003,396.5418312,5.924625514,-3.848806682
-121.2004936,390.6172056,6.024625514,-3.808806682
-117.3916869,384.5925801,6.124625514,-3.768806682
-113.6228802,378.4679546,6.224625514,-3.728806682
-109.8940735,372.2433291,6.324625514,-3.688806682
-106.2052668,365.9187036,6.424625514,-3.648806682
-102.5564602,359.4940781,6.524625514,-3.608806682
-98.94765348,352.9694526,6.624625514,-3.568806682
-95.3788468,346.3448271,6.724625514,-3.528806682
-91.85004011,339.6202015,6.824625514,-3.488806682
-88.36123343,332.795576,6.924625514,-3.448806682
-84.91242675,325.8709505,7.024625514,-3.408806682
-81.50362007,318.846325,7.124625514,-3.368806682
-78.13481339,311.7216995,7.224625514,-3.328806682
-74.80600671,304.497074,7.224625514,-3.328806682
-71.47720002,297.2724485,7.224625514,-3.328806682
-68.14839334,290.0478229,7.224625514,-3.328806682
-64.81958666,282.8231974,7.224625514,-3.328806682
-61.49077998,275.5985719,7.224625514,-3.328806682
-58.1619733,268.3739464,7.224625514,-3.328806682
-54.83316661,261.1493209,7.224625514,-3.328806682
-51.50435993,253.9246954,7.224625514,-3.328806682
-48.17555325,246.7000699,7.224625514,-3.328806682
-44.84674657,239.4754443,7.224625514,-3.328806682
-41.51793989,232.2508188,7.224625514,-3.328806682
-38.18913321,225.0261933,7.224625514,-3.328806682
-34.86032652,217.8015678,7.224625514,-3.328806682
-31.53151984,210.5769423,7.224625514,-3.328806682
-28.20271316,203.3523168,7.224625514,-3.328806682
-24.87390648,196.1276913,7.224625514,-3.328806682
-21.5450998,188.9030657,7.224625514,-3.328806682
-18.21629312,181.6784402,7.224625514,-3.328806682
-14.88748643,174.4538147,7.224625514,-3.328806682
-11.55867975,167.2291892,7.224625514,-3.328806682
-8.22987307,160.0045637,7.224625514,-3.328806682
-4.901066388,152.7799382,7.224625514,-3.328806682
-1.572259706,145.5553127,7.224625514,-3.328806682
1.756546976,138.3306871,7.224625514,-3.328806682
5.085353658,131.1060616,7.224625514,-3.328806682
8.414160339,123.8814361,7.224625514,-3.328806682
11.74296702,116.6568106,7.224625514,-3.328806682
15.0717737,109.4321851,7.224625514,-3.328806682
18.40058038,102.2075596,7.224625514,-3.328806682
21.72938707,94.98293406,7.224625514,-3.328806682
25.05819375,87.75830855,7.224625514,-3.328806682
28.38700043,80.53368303,7.224625514,-3.328806682
31.71580711,73.30905752,7.224625514,-3.328806682
35.04461379,66.084432,7.224625514,-3.328806682
31.29587988,431.9,0.2,0
31.29587988,431.7,0.3,0.04
31.25587988,431.4,0.4,0
31.25587988,431,0.5,0.04
31.21587988,430.5,0.6,0
31.21587988,429.9,0.7,0.04
31.17587988,429.2,0.8,0
31.17587988,428.4,0.9,0.04
31.13587988,427.5,1,0
31.13587988,426.5,1.1,0.04
31.09587988,425.4,1.2,0
31.09587988,424.2,1.3,0.04
31.05587988,422.9,1.4,0
31.05587988,421.5,1.5,0.04
31.01587988,420,1.6,0
31.01587988,418.4,1.7,0.04
30.97587988,416.7,1.8,0
30.97587988,414.9,1.9,0.04
30.93587988,413,2,0
30.93587988,411,2.1,0.04
30.89587988,408.9,2.2,0
30.89587988,406.7,2.3,0.04
30.85587988,404.4,2.4,0
30.85587988,402,2.5,0.04
30.81587988,399.5,2.6,0
30.81587988,396.9,2.7,0.04
30.77587988,394.2,2.8,0
30.77587988,391.4,2.9,0.04
30.73587988,388.5,3,0
30.73587988,385.5,3.1,0.04
30.69587988,382.4,3.2,0
30.69587988,379.2,3.3,0.04
30.65587988,375.9,3.4,0
30.65587988,372.5,3.5,0.04
30.61587988,369,3.6,0
30.61587988,365.4,3.7,0.04
30.57587988,361.7,3.8,0
30.57587988,357.9,3.9,0.04
30.53587988,354,4,0
30.53587988,350,4.1,0.04
30.49587988,345.9,4.2,0
30.49587988,341.7,4.3,0.04
30.45587988,337.4,4.4,0
30.45587988,333,4.5,0.04
30.41587988,328.5,4.6,0
30.41587988,323.9,4.7,0.04
30.37587988,319.2,4.8,0
30.37587988,314.4,4.9,0.04
30.33587988,309.5,5,0
30.33587988,304.5,5.1,0.04
30.29587988,299.4,5.2,0
30.29587988,294.2,5.3,0.04
30.25587988,288.9,5.4,0
30.25587988,283.5,5.5,0.04
30.21587988,278,5.6,0
30.21587988,272.4,5.7,0.04
30.17587988,266.7,5.8,0
30.17587988,260.9,5.9,0.04
30.13587988,255,6,0
30.13587988,249,6.1,0.04
30.09587988,242.9,6.2,0
30.09587988,236.7,6.3,0.04
30.05587988,230.4,6.4,0
30.05587988,224,6.5,0.04
30.01587988,217.5,6.6,0
30.01587988,210.9,6.7,0.04
29.97587988,204.2,6.8,0
29.97587988,197.4,6.9,0.04
29.93587988,190.5,7,0
29.93587988,183.5,7.1,0.04
29.89587988,176.4,7.2,0
29.89587988,169.2,7.3,0.04
29.85587988,161.9,7.4,0
29.85587988,154.5,7.5,0.04
29.81587988,147,7.6,0
29.81587988,139.4,7.7,0.04
29.77587988,131.7,7.8,0
29.77587988,123.9,7.9,0.04
29.73587988,116,8,0
29.73587988,108,8,0
29.73587988,100,8,0
29.73587988,92,8,0
29.73587988,84,8,0
29.73587988,76,8,0
29.73587988,68,8,0
411.8735793,431.9,0,0
411.8735793,431.9,-0.1,0.04
411.8335793,432,-0.2,0
411.8335793,432.2,-0.3,0.04
411.7935793,432.5,-0.4,0
411.7935793,432.9,-0.5,0.04
411.7535793,433.4,-0.6,0
411.7535793,434,-0.7,0.04
411.7135793,434.7,-0.8,0
411.7135793,435.5,-0.9,0.04
411.6735793,436.4,-1,0
411.6735793,437.4,-1.1,0.04
411.6335793,438.5,-1.2,0
411.6335793,439.7,-1.3,0.04
411.5935793,441,-1.4,0
411.5935793,442.4,-1.5,0.04
411.5535793,443.9,-1.6,0
411.5535793,445.5,-1.7,0.04
411.5135793,447.2,-1.8,0
411.5135793,449,-1.9,0.04
411.4735793,450.9,-2,0
411.4735793,452.9,-2.1,0.04
411.4335793,455,-2.2,0
411.4335793,457.2,-2.3,0.04
411.3935793,459.5,-2.4,0
411.3935793,461.9,-2.5,0.04
411.3535793,464.4,-2.6,0
411.3535793,467,-2.7,0.04
411.3135793,469.7,-2.8,0
411.3135793,472.5,-2.9,0.04
411.2735793,475.4,-3,0
411.2735793,478.4,-3.1,0.04
411.2335793,481.5,-3.2,0
411.2335793,484.7,-3.3,0.04
411.1935793,488,-3.4,0
411.1935793,491.4,-3.5,0.04
411.1535793,494.9,-3.6,0
411.1535793,498.5,-3.7,0.04
411.1135793,502.2,-3.8,0
411.1135793,506,-3.9,0.04
411.0735793,509.9,-4,0
411.0735793,513.9,-4.1,0.04
411.0335793,518,-4.2,0
411.0335793,522.2,-4.3,0.04
410.9935793,526.5,-4.4,0
410.9935793,530.9,-4.5,0.04
410.9535793,535.4,-4.6,0
410.9535793,540,-4.7,0.04
410.9135793,544.7,-4.6,0
410.9135793,549.3,-4.5,0.04
410.8735793,553.8,-4.4,0
410.8735793,558.2,-4.3,0.04
410.8335793,562.5,-4.2,0
410.8335793,566.7,-4.1,0.04
410.7935793,570.8,-4,0
410.7935793,574.8,-3.9,0.04
410.7535793,578.7,-3.8,0
410.7535793,582.5,-3.7,0.04
410.7135793,586.2,-3.6,0
410.7135793,589.8,-3.5,0.04
410.6735793,593.3,-3.4,0
410.6735793,596.7,-3.3,0.04
410.6335793,600,-3.2,0
410.6335793,603.2,-3.1,0.04
410.5935793,606.3,-3,0
410.5935793,609.3,-2.9,0.04
410.5535793,612.2,-2.8,0
410.5535793,615,-2.7,0.04
410.5135793,617.7,-2.6,0
410.5135793,620.3,-2.5,0.04
410.4735793,622.8,-2.4,0
410.4735793,625.2,-2.3,0.04
410.4335793,627.5,-2.2,0
410.4335793,629.7,-2.1,0.04
410.3935793,631.8,-2,0
410.3935793,633.8,-1.9,0.04
410.3535793,635.7,-1.8,0
410.3535793,637.5,-1.7,0.04
410.3135793,639.2,-1.6,0
410.3135793,640.8,-1.5,0.04
410.2735793,642.3,-1.4,0
410.2735793,643.7,-1.3,0.04
410.2335793,645,-1.2,0
410.2335793,646.2,-1.1,0.04
410.1935793,647.3,-1,0
410.1935793,648.3,-0.9,0.04
410.1535793,649.2,-0.8,0
410.1535793,650,-0.7,0.04
410.1135793,650.7,-0.6,0
410.1135793,651.3,-0.5,0.04
410.0735793,651.8,-0.4,0
410.0735793,652.2,-0.3,0.04
410.0335793,652.5,-0.2,0
